,IMO,LENGTH ,BREATH,DEPTH,DRAUGHT,TEU,LLINO
1908,9456757,366.46,48.2,29.85,16,13092.0,1713756
1909,9456769,366.47,48.2,29.85,15.5,13092.0,1713757
1910,9456771,366.46,48.2,29.85,16,13092.0,1713917
1911,9456783,366.45,48.2,29.85,15.5,13092.0,1713918
1912,9453559,365.5,51.2,29.9,16.03,13344.0,1715125
1913,9454395,365.5,,29.9,16,13344.0,1715548
1914,9454400,365.5,51.2,29.9,16,13344.0,1715550
1915,9454412,365.5,51.2,29.9,16,13344.0,1715551
1916,9454424,365.5,,29.9,16,13344.0,1715787
1917,9454436,396.0,53.6,29.9,16,16020.0,1715984
1918,9454448,396.0,53.59,29.9,16,16020.0,1715985
1919,9454450,396.0,,29.9,16,16020.0,1722674
1920,9475258,365.81,51.2,29.9,16,14036.0,1722963
1921,9466867,366.07,51.2,29.9,15.5,14074.0,1723582
1922,9467251,366.07,51.2,29.9,15.5,14074.0,1723584
1923,9467263,366.07,,29.9,15.5,14074.0,1723586
1924,9467275,366.07,51.2,29.9,15.5,14074.0,1723743
1925,9467287,366.07,51.2,29.9,15.5,14074.0,1723797
1926,9467299,366.07,51.2,29.9,15.5,14074.0,1723984
1927,9467304,366.07,51.2,29.9,15.5,14074.0,1723985
1928,9467316,366.07,,29.9,15.5,14074.0,1724343
1929,9458030,366.47,48.2,29.85,16,13092.0,1725970
1930,9458078,366.44,48.2,29.85,16,13092.0,1725971
1931,9458080,366.47,48.2,29.85,15.5,13092.0,1725973
1932,9458092,366.44,48.2,29.85,15.5,13092.0,1725974
1933,9470961,189.49,27.6,16.5,11.35,1970.0,1726380
1934,9470973,189.5,,16.5,11.35,1970.0,1727401
1935,8405775,105.7,17.5,8.7,5.82,180.0,173077
1936,8321711,170.02,28.41,15.45,10.7,1322.0,174004
1937,8320559,198.86,32.2,20.45,10.99,1914.0,174630
1938,8421224,117.51,20.21,10.8,7.48,543.0,174701
1939,8306747,147.53,22.22,10.93,8.02,724.0,175066
1940,8318049,172.0,28.4,15.5,10.7,1328.0,175357
1941,8318013,200.48,28.4,15.6,9.5,1686.0,176102
1942,8321967,123.0,20.52,8.7,6.5,424.0,176110
1943,8322208,122.0,20.1,10.42,7.9,440.0,176335
1944,8321852,126.0,21.42,10.2,7.66,422.0,177446
1945,8321979,123.02,20.52,8.7,6.5,424.0,177717
1946,9477294,161.24,25.0,14.9,14.9,1338.0,1844072
1947,9477335,161.32,25.0,14.9,9.5,1338.0,1844232
1948,9477347,161.29,25.0,14.9,9.5,1338.0,1844549
1949,9477359,161.31,25.0,14.9,9.5,1338.0,1844866
1950,9470894,161.27,25.0,14.9,9.5,1338.0,1847592
1951,9470882,161.31,25.0,14.9,9.5,1338.0,1847738
1952,9470727,171.99,27.6,14.0,9.52,1577.0,1912978
1953,9470739,171.99,28.0,14.0,9.52,1708.0,1913119
1954,9470741,171.99,27.6,14.0,9.52,1708.0,1913120
1955,9470753,171.99,28.0,14.0,9.52,1708.0,1913121
1956,9470765,171.99,27.6,14.0,9.52,1577.0,1913220
1957,9472567,199.93,,16.6,11.27,2553.0,1940458
1958,9472579,199.93,,16.6,11.27,2553.0,1940460
1959,9472581,199.93,,16.6,11.27,2553.0,1940462
1960,9473626,199.93,32.2,16.6,11.27,2450.0,1940706
1961,9480186,270.28,40.0,21.7,13.5,5560.0,1941632
1962,9480174,270.33,40.0,21.7,13.5,5560.0,1941824
1963,9480198,270.4,40.0,21.7,13.5,5560.0,1942146
1964,9480215,270.41,40.0,21.7,13.5,5560.0,1942673
1965,9480203,270.4,40.0,21.7,13.5,5560.0,1942854
1966,9480227,270.41,40.04,21.7,13.5,5560.0,1943016
1967,8413887,189.38,28.43,15.5,11.06,1893.0,200123
1968,8413875,189.38,28.45,15.5,11.06,1893.0,200124
1969,8504674,130.0,21.5,11.15,8.98,400.0,200271
1970,8306761,147.0,22.22,10.93,8.02,724.0,201750
1971,8601393,96.78,18.01,10.5,6.58,194.0,202663
1972,8512891,187.38,28.41,15.5,11.1,1879.0,203475
1973,8512906,187.78,28.41,15.5,11.1,1911.0,204110
1974,8420892,198.89,32.26,17.71,12.2,2073.0,204111
1975,8419142,216.41,23.78,14.1,10.1,1712.0,204450
1976,9431343,160.95,25.0,13.9,9.9,1304.0,2047658
1977,9506540,160.86,25.0,13.9,9.9,1304.0,2047659
1978,9477799,255.29,,19.6,12.5,4800.0,2047668
1979,9477804,255.33,,19.6,12.5,4957.0,2047669
1980,8419154,216.41,23.78,14.1,10.1,1712.0,205325
1981,8315841,125.6,21.0,10.5,7.81,480.0,206561
1982,8419166,216.41,23.78,14.1,10.1,1712.0,206647
1983,8509375,198.89,32.2,17.7,11,2073.0,206707
1984,8521402,187.78,28.41,15.5,11.1,1911.0,206715
1985,8414908,147.4,21.0,9.0,7,350.0,207500
1986,8420907,199.06,32.2,17.71,12.2,2073.0,207574
1987,8414879,106.9,17.6,9.0,7,253.0,210225
1988,8708555,156.0,22.86,11.2,8.62,1034.0,210377
1989,8509387,198.25,32.24,17.69,12.2,2073.0,212437
1990,8700826,83.8,15.3,6.55,5.4,153.0,212713
1991,8616520,229.0,32.2,15.4,12.48,2505.0,212727
1992,9093426,99.8,,7.1,5.7,304.0,2138255
1993,8801694,110.0,18.7,10.2,6.21,242.0,214024
1994,8302246,149.15,21.98,12.0,9.14,396.0,215102
1995,8815308,94.5,15.9,7.54,5,262.0,216047
1996,8809232,151.6,23.5,11.6,8.7,736.0,216402
1997,8714205,242.6,32.2,19.0,12.11,3074.0,217067
1998,8729810,260.3,32.2,18.3,11.8,1324.0,217440
1999,8608200,241.31,32.2,19.0,12.1,2932.0,217760
2000,9450935,260.32,32.2,19.2,11,4380.0,2214848
2001,8822143,103.55,16.0,7.13,5.66,,221556
2002,8813611,150.43,22.6,11.1,8.2,816.0,221621
2003,8902125,176.0,27.5,14.3,10.5,1793.0,222336
2004,8812746,124.02,20.9,10.2,7.61,569.0,222554
2005,8813659,145.65,25.01,11.5,8.1,1248.0,223014
2006,8902137,176.0,27.5,14.3,10.5,1743.0,223165
2007,8921664,107.0,17.2,8.3,6.51,334.0,223605
2008,8715857,294.3,32.22,21.5,14.35,4437.0,224510
2009,7105536,65.0,15.32,6.61,4.95,108.0,22520
2010,7729461,272.29,30.48,18.29,12.44,2653.0,225247
2011,7729459,244.0,30.48,18.29,12.44,2437.0,225250
2012,8914269,184.51,27.6,14.0,9.52,1182.0,226012
2013,8906664,119.0,18.0,8.5,6.5,319.0,226131
2014,8715869,294.12,32.22,21.5,14.35,3922.0,226157
2015,9005522,114.0,18.2,11.0,7.6,495.0,226420
2016,6916433,185.93,23.83,16.61,9.63,928.0,226462
2017,8908181,164.18,27.51,14.3,10.65,1599.0,226552
2018,8905945,241.5,32.2,19.0,10.8,2797.0,226727
2019,8901872,181.6,31.4,16.0,9.75,2000.0,226760
2020,9450911,260.32,,19.2,11,4380.0,2291670
2021,9365984,141.54,21.0,9.5,7.72,767.0,2291810
2022,9450923,260.31,,19.2,12.6,4380.0,2292065
2023,9450947,260.25,,19.2,11,4380.0,2292301
2024,9464687,260.32,,19.2,12.62,4308.0,2292303
2025,9464699,247.29,,19.2,11,4308.0,2293236
2026,9464704,260.32,,19.2,12.62,4380.0,2293239
2027,9464716,260.0,,19.2,19.2,4395.0,2293240
2028,9459278,260.32,,19.2,11,4380.0,2293765
2029,9484510,260.31,,19.2,12.6,4380.0,2294264
2030,9484522,260.36,32.2,19.2,12.6,4380.0,2294265
2031,9484534,260.34,32.2,19.2,12.6,4380.0,2294267
2032,9460356,365.82,51.2,29.9,16,14036.0,2294501
2033,9461374,365.8,,29.9,16,14036.0,2296879
2034,9461386,365.83,,29.9,16,14036.0,2297120
2035,9461398,365.81,,29.9,16,14036.0,2297181
2036,9461403,365.82,51.2,29.9,16,14036.0,2297366
2037,9461415,365.79,51.22,29.9,16,14036.0,2297628
2038,9461427,365.8,,29.9,16,14036.0,2297895
2039,9461439,365.8,51.29,29.9,16,14036.0,2299832
2040,6817845,185.93,23.83,16.61,9.63,928.0,230336
2041,8913021,103.59,16.2,8.0,6.67,374.0,230446
2042,9003196,184.0,27.6,14.0,9.47,1404.0,230750
2043,7226689,185.93,23.83,16.61,9.63,1070.0,231327
2044,8831845,105.32,16.0,9.0,6.52,210.0,231541
2045,8913411,237.0,32.26,18.8,11.98,2993.0,231724
2046,8907412,158.05,22.2,11.0,8.35,725.0,232137
2047,8917778,240.77,32.2,18.46,12.03,2440.0,232317
2048,9461441,365.79,,29.9,16,14036.0,2323777
2049,9484546,264.0,,21.5,13.52,4616.0,2323778
2050,9484558,264.0,,21.5,13.52,4616.0,2324068
2051,9001019,121.0,20.0,8.8,6.6,414.0,232416
2052,9484560,264.32,,21.5,13.5,4616.0,2324333
2053,9484572,264.32,32.2,21.5,13.5,4616.0,2324334
2054,9469560,365.8,,29.9,16,14036.0,2324604
2055,9484429,365.81,,29.9,16,14036.0,2324606
2056,9484431,365.79,51.2,29.9,16,14036.0,2324722
2057,9484443,365.81,48.4,29.9,16,13050.0,2324888
2058,9484455,365.8,48.4,29.9,16,13050.0,2324890
2059,9484467,365.8,51.2,29.9,16,13050.0,2325714
2060,9484479,365.81,,29.9,16,13050.0,2325715
2061,9484481,365.8,48.4,29.9,16,13050.0,2325717
2062,9000663,120.6,18.4,9.0,6.49,445.0,232576
2063,5191957,77.0,9.7,4.6,3,,232672
2064,9015993,103.0,16.01,8.0,6.09,372.0,233021
2065,9014365,103.5,16.0,8.0,6.09,373.0,233235
2066,9001057,93.35,15.6,8.2,5.77,303.0,233314
2067,9014092,186.03,27.65,14.0,9.53,1308.0,233446
2068,9031727,114.0,18.2,11.02,8,495.0,233471
2069,9001069,93.35,15.6,8.2,5.77,204.0,233472
2070,9000675,120.6,18.4,9.0,6.5,453.0,233664
2071,8914556,126.63,20.7,10.7,7.48,724.0,234067
2072,8913447,237.0,32.26,18.8,11.98,2668.0,234563
2073,8913423,237.0,32.26,18.8,11.98,2993.0,235040
2074,9035979,82.8,14.8,5.9,4.81,144.0,235153
2075,9013139,120.6,18.4,9.0,6.49,453.0,235437
2076,9034688,106.34,17.2,8.3,6.51,330.0,236125
2077,8914568,126.63,20.7,10.7,7.51,724.0,237020
2078,9002037,217.47,32.24,20.27,11.6,2019.0,237266
2079,9014119,139.14,21.8,10.75,8.08,700.0,240116
2080,9014121,139.14,21.8,10.75,8.08,700.0,240136
2081,9037496,69.23,18.19,5.0,3,95.0,240162
2082,9012549,123.5,20.8,10.8,6.5,650.0,240442
2083,9005833,139.9,22.7,10.8,8.66,930.0,240500
2084,9008603,216.01,32.26,19.4,12.5,2680.0,240503
2085,9004231,146.7,23.5,11.5,8.65,923.0,240505
2086,9000766,93.21,,7.6,5.4,200.0,240571
2087,9008574,216.05,32.26,16.6,12.5,2680.0,241512
2088,9008562,215.97,32.26,19.4,11,2680.0,241513
2089,8918954,237.0,32.26,18.8,11.98,2993.0,241632
2090,9039250,202.38,31.0,15.5,10.55,1933.0,241652
2091,9036002,275.04,37.19,21.7,13.62,4651.0,241717
2092,9040120,118.0,16.92,12.52,7.52,378.0,244323
2093,9040015,92.0,17.6,7.6,5.4,279.0,245163
2094,9043756,276.52,32.2,21.2,13.17,3720.0,246212
2095,9001485,105.25,17.04,8.25,6.26,330.0,246657
2096,9035515,184.51,27.6,14.0,9.63,1256.0,247151
2097,8918978,237.0,32.26,18.8,11.98,2668.0,247305
2098,9055498,113.0,19.0,8.5,6.5,385.0,247425
2099,9037226,134.1,19.6,12.6,7.96,585.0,247431
2100,9037214,134.1,19.6,10.6,7.97,585.0,247432
2101,8918966,237.0,32.26,18.8,11.98,2668.0,247470
2102,9012800,127.99,20.2,10.9,8.3,655.0,247477
2103,9045986,107.77,15.9,8.5,6.51,316.0,250024
2104,9050553,81.15,15.0,6.8,5.2,100.0,250035
2105,8860066,105.8,,7.6,6,478.0,250154
2106,9383510,145.0,22.4,11.0,8.2,900.0,2502741
2107,8918980,237.0,32.2,18.8,11.98,3007.0,250422
2108,9056739,90.81,15.4,7.5,5.75,102.0,250530
2109,9032044,120.9,20.2,8.5,6.38,412.0,250653
2110,9050101,88.4,15.0,7.5,6,247.0,251577
2111,8912730,149.5,22.3,11.1,8.25,1012.0,252022
2112,9045998,107.77,15.85,8.5,6.58,316.0,252027
2113,9055503,113.0,18.99,8.47,6.5,385.0,252140
2114,9020340,149.0,22.7,11.3,7.7,1139.0,252262
2115,9060637,243.3,32.2,14.78,12.11,3424.0,252454
2116,9061277,99.95,18.5,8.25,6.96,509.0,252472
2117,9061253,101.11,18.2,8.25,6.46,550.0,252474
2118,9063988,162.87,22.3,11.1,8.1,1162.0,253014
2119,9060649,243.3,32.2,14.78,12.11,3424.0,253347
2120,9046423,145.65,25.0,11.5,8.15,1288.0,253656
2121,9078464,115.76,18.2,11.0,8.02,495.0,254032
2122,9038907,294.09,32.25,21.4,13.5,4639.0,254044
2123,9055450,166.7,27.2,13.6,8.37,1169.0,254054
2124,9059121,174.6,27.03,14.6,9.85,1368.0,254126
2125,9057484,242.04,32.24,20.17,11,5711.0,254141
2126,9057472,242.04,32.24,20.17,11,5711.0,254142
2127,9020352,149.0,22.7,11.3,7.7,1139.0,254171
2128,9436197,140.64,21.8,9.5,7.34,812.0,2542456
2129,9061289,99.95,18.5,8.25,6.55,550.0,254526
2130,9051026,133.45,22.8,10.7,8.06,650.0,254732
2131,9051038,133.45,22.84,10.7,8.06,836.0,254734
2132,9065443,242.85,32.2,19.0,12.11,3424.0,255117
2133,9051478,202.0,32.2,19.4,13.5,2394.0,255271
2134,9059145,174.6,27.03,14.6,9.85,1368.0,255720
2135,9073062,243.27,32.2,14.78,12.11,3424.0,256036
2136,9065431,113.0,19.0,8.5,6.46,357.0,256113
2137,9084035,182.89,27.6,14.0,10.12,1432.0,256300
2138,9103154,144.02,21.8,10.7,7.73,662.0,256352
2139,9056519,182.84,28.0,14.0,9.68,1377.0,256356
2140,9083043,151.12,19.7,9.3,7.43,749.0,256610
2141,9088641,144.02,21.8,11.2,7.73,662.0,256667
2142,9100243,121.9,20.1,9.2,7.07,703.0,257005
2143,9065297,121.9,20.1,9.2,7.1,703.0,257006
2144,9077288,187.54,28.4,15.6,11.11,1965.0,257300
2145,9436202,140.59,21.8,9.5,7.34,812.0,2573986
2146,9064748,202.8,30.6,18.5,11.95,2480.0,257420
2147,9107057,113.0,19.0,8.5,6.51,357.0,257541
2148,9051492,202.0,32.2,19.4,13.5,2394.0,257664
2149,9000742,200.05,32.2,18.82,12,2303.0,257756
2150,9085431,107.1,17.2,8.3,6.51,342.0,260140
2151,9083055,126.25,19.4,9.5,7.44,621.0,260350
2152,9057173,179.18,25.3,13.5,9.94,1524.0,260355
2153,9085699,107.0,17.2,8.3,6.54,338.0,260413
2154,9084786,129.0,24.2,11.0,8,714.0,260533
2155,9062996,187.16,30.0,16.75,11.5,2914.0,260646
2156,9070278,93.0,17.6,7.6,5.8,270.0,261000
2157,8896821,84.57,15.0,7.3,5.3,170.0,261630
2158,9111797,84.57,15.0,7.3,5.5,170.0,262022
2159,9064750,202.8,30.6,18.5,11.93,2604.0,262143
2160,7222554,99.01,16.54,8.01,5.82,182.0,26231
2161,9074456,172.15,27.0,14.6,9.87,1368.0,262363
2162,9116711,113.0,19.0,8.5,6.48,357.0,262366
2163,9106144,164.5,27.5,14.3,10.65,1665.0,262756
2164,9051507,202.0,32.2,19.4,13.5,2394.0,262762
2165,9037252,134.1,19.6,10.6,7.97,585.0,262763
2166,9104134,163.66,26.0,13.4,8.92,1048.0,262764
2167,9077202,145.68,25.0,12.8,8.81,818.0,262767
2168,9085596,129.78,22.0,11.0,8.32,841.0,263114
2169,9085704,107.0,17.2,8.3,6.54,338.0,263406
2170,9062984,187.0,30.03,16.75,11.5,2078.0,264042
2171,9106479,151.47,24.0,11.1,8.3,1160.0,264110
2172,9100255,108.7,21.54,15.0,6.51,378.0,264112
2173,9107382,99.33,16.2,6.4,4.9,340.0,264145
2174,9081021,166.62,27.4,13.2,9.62,1512.0,264321
2175,9082805,184.02,25.3,13.5,9.89,1730.0,264323
2176,9085601,129.78,22.11,11.0,8.32,841.0,264561
2177,9074042,299.95,37.1,21.8,13.02,4743.0,264566
2178,9109081,98.43,16.9,7.55,5.91,366.0,265160
2179,9062960,239.67,32.3,19.0,12.4,3534.0,265430
2180,9104990,149.7,22.62,11.1,8.26,1016.0,265714
2181,9044607,121.5,18.6,9.2,7,490.0,265754
2182,9070163,196.36,32.25,18.8,10.5,2145.0,266007
2183,9107394,99.25,16.2,6.4,4.9,340.0,266075
2184,9102710,202.8,30.6,16.0,11.95,2480.0,266076
2185,8876431,113.0,19.0,8.5,6.44,357.0,266233
2186,9113733,101.09,18.2,8.25,6.55,508.0,266320
2187,9115779,107.49,17.2,8.3,6.51,342.0,266340
2188,9117753,115.2,18.2,11.0,8,500.0,266363
2189,9481520,225.26,29.8,16.4,11.4,2798.0,2665476
2190,9481532,225.0,29.8,16.4,11.4,2790.0,2665477
2191,9102526,135.2,20.8,10.5,7.72,668.0,267322
2192,9122382,107.0,17.2,8.3,6.54,338.0,267623
2193,9102722,202.8,30.6,16.0,11.95,2480.0,267712
2194,9101106,168.8,27.3,13.5,8.42,1471.0,267867
2195,9110535,99.21,16.4,6.4,4.9,340.0,267981
2196,9117777,115.02,18.24,11.0,7.99,500.0,268069
2197,9116199,99.97,16.7,7.63,5.95,326.0,268181
2198,9064798,202.8,30.6,18.5,11.95,2604.0,268185
2199,9101560,166.67,27.2,13.6,8.35,1121.0,268320
2200,9119658,116.21,19.2,9.1,7.05,547.0,268325
2201,9106493,151.48,24.0,11.1,8.3,1055.0,268507
2202,9116204,99.98,16.7,7.63,5.95,332.0,268508
2203,9102538,135.2,20.8,10.5,7.72,668.0,268513
2204,9134701,151.0,24.0,11.1,8.3,1055.0,268524
2205,9118408,182.83,28.0,14.0,9.53,1510.0,268542
2206,9128544,117.91,19.4,9.45,7.54,601.0,268660
2207,9109988,145.68,25.0,12.8,8.8,818.0,268728
2208,9106625,149.6,23.1,12.8,8.62,1104.0,268783
2209,9124677,114.3,19.8,9.0,6.66,502.0,268832
2210,9106637,149.6,23.1,12.8,8.62,1104.0,268926
2211,9106649,149.6,23.1,12.8,8.77,1104.0,268984
2212,9129756,107.0,17.2,8.3,6.54,342.0,269007
2213,9101651,140.03,20.5,10.5,7.36,650.0,269114
2214,9106766,129.78,22.0,11.0,8.32,844.0,269145
2215,9110547,99.27,16.3,4.9,4.9,340.0,269261
2216,9122241,101.12,18.2,8.25,6.55,508.0,269367
2217,9383522,145.0,,11.0,8.2,908.0,2693871
2218,9383534,145.0,22.4,11.0,8.2,908.0,2694080
2219,9383546,145.0,22.4,11.0,8.2,908.0,2694081
2220,9122239,101.13,18.2,8.25,6.55,508.0,269582
2221,9475703,366.0,48.2,29.85,15.5,12565.0,2696332
2222,9102289,276.02,40.0,24.3,14.03,5344.0,269640
2223,9475698,366.0,48.2,29.85,14.5,12565.0,2696532
2224,9475686,366.55,48.2,29.85,15.5,13100.0,2696721
2225,9473731,366.53,48.2,29.85,15.5,13100.0,2696722
2226,9124689,114.3,19.8,9.0,6.66,502.0,269708
2227,9111565,163.55,27.5,14.3,10.65,1684.0,269790
2228,9088524,177.46,27.5,14.3,10.5,1906.0,269868
2229,9122227,101.15,18.2,8.25,6.55,508.0,269871
2230,9124914,97.49,18.4,9.2,6.02,252.0,269900
2231,9131022,125.3,20.0,10.7,7.81,639.0,270082
2232,9102291,276.0,40.0,24.3,14.03,5344.0,270171
2233,9102734,202.8,30.6,16.0,11.56,2480.0,270194
2234,9102849,107.52,17.2,8.3,6.51,342.0,270213
2235,9108233,168.8,27.3,13.5,8.4,1439.0,270252
2236,9106182,292.15,32.2,21.2,13.03,4082.0,270525
2237,9106455,132.88,22.9,11.1,7.7,907.0,270528
2238,9138745,99.26,16.2,6.4,4.9,340.0,270620
2239,9113161,135.2,20.8,10.5,7.72,668.0,270865
2240,9108063,133.0,18.7,9.3,7.28,646.0,270938
2241,9133147,93.5,15.66,8.0,5.89,215.0,271120
2242,9475674,366.5,48.2,29.85,15.5,13100.0,2711591
2243,9121039,107.02,17.2,8.3,6.52,342.0,271277
2244,9129469,132.85,18.7,9.3,7.28,660.0,271349
2245,9123805,132.83,18.7,9.3,7.28,660.0,271350
2246,9108128,216.13,32.26,16.44,10.8,2475.0,271572
2247,9473028,334.96,42.8,24.8,14.65,8533.0,2715903
2248,9116759,107.51,17.2,8.3,6.5,342.0,271830
2249,9129471,101.11,18.5,8.25,6.55,508.0,272010
2250,8875102,81.15,15.0,6.8,5.2,84.0,272083
2251,9085522,318.24,42.92,24.1,24.1,6418.0,272157
2252,9108130,216.13,32.26,19.0,10.8,2400.0,272176
2253,9117820,140.03,20.5,10.5,7.36,650.0,272216
2254,9103685,293.5,32.2,21.4,12.98,4158.0,272257
2255,9110975,242.8,32.2,16.35,12.7,3398.0,272307
2256,9122306,112.5,18.2,8.7,6.71,420.0,272322
2257,9105970,183.98,25.3,13.5,9.89,1728.0,272483
2258,9110559,99.3,16.2,6.4,4.9,340.0,272502
2259,9122318,112.5,18.2,8.7,6.68,420.0,272518
2260,9081019,166.76,27.4,13.2,9.62,1512.0,272524
2261,9110377,274.6,40.0,20.17,14.02,5551.0,272562
2262,9113173,135.2,20.8,10.5,7.72,668.0,272741
2263,9102746,202.8,30.6,16.0,11.94,2480.0,272798
2264,9110389,274.6,40.0,20.17,10,5711.0,272844
2265,9123154,242.8,32.2,16.35,12.7,3398.0,272850
2266,9116589,285.0,40.0,24.2,12.73,5364.0,272967
2267,9126924,149.0,22.7,11.3,7.8,1145.0,272984
2268,9129873,244.15,32.25,19.0,13.7,3300.0,272986
2269,9135638,195.68,32.3,15.54,11.5,2908.0,273003
2270,9123324,116.26,19.2,9.2,7.06,549.0,273097
2271,9134139,121.94,18.2,8.3,6.69,700.0,273104
2272,9134153,121.83,18.2,8.3,6.69,700.0,273106
2273,9130444,121.91,18.2,8.3,6.69,700.0,273107
2274,9126962,157.13,23.5,12.8,9.3,1122.0,273108
2275,9084607,166.79,27.4,13.2,9.6,1512.0,273111
2276,9112296,216.21,32.24,16.75,10.8,2330.0,273113
2277,9108398,158.75,24.2,13.9,10.2,1129.0,273156
2278,9113446,159.08,24.0,13.9,10.2,1205.0,273191
2279,9111474,162.74,22.3,11.1,8.1,1162.0,273219
2280,9045699,113.09,16.4,8.6,7.7,450.0,273230
2281,9137844,121.81,19.0,9.1,6.85,591.0,273266
2282,9114268,121.93,18.6,9.45,7.26,582.0,273272
2283,9139634,149.0,22.7,11.3,7.84,1145.0,273287
2284,9130432,121.85,18.2,8.3,6.68,700.0,273291
2285,9102502,184.0,25.3,13.5,9.88,1698.0,273364
2286,9116369,201.53,32.25,14.92,12.2,2825.0,273365
2287,9085534,318.23,42.91,24.1,14,6418.0,273510
2288,9122320,112.5,18.2,8.7,6.71,420.0,273591
2289,9121041,107.35,17.2,8.3,6.5,342.0,273739
2290,9131060,140.02,20.5,10.5,7.36,650.0,273892
2291,9120920,182.0,28.0,14.0,9.5,1510.0,273910
2292,9117181,174.93,26.5,14.2,10.5,1384.0,273929
2293,9141900,114.3,19.8,9.0,6.66,602.0,273957
2294,9106467,132.85,23.13,11.1,7.7,907.0,274014
2295,9136591,161.85,25.6,12.9,8.93,933.0,274017
2296,9122332,112.5,18.2,8.7,6.71,420.0,274080
2297,9117129,151.26,25.0,13.6,10,1228.0,274087
2298,9117131,171.41,25.0,13.6,9.8,1228.0,274088
2299,9132399,125.3,20.62,10.7,8.53,642.0,274119
2300,9128984,112.5,18.2,8.7,6.71,450.0,274123
2301,9043146,130.9,17.74,10.2,8.08,585.0,274409
2302,9122057,184.7,25.3,13.5,9.91,1728.0,274457
2303,9129885,244.15,32.25,19.0,13.7,3301.0,274586
2304,9110391,274.6,40.0,20.17,14.02,5711.0,274669
2305,9154751,107.0,17.2,8.3,6.54,342.0,274715
2306,9123166,242.8,32.2,19.0,12.7,3200.0,274986
2307,9124512,192.29,32.25,21.2,12.8,2758.0,275127
2308,9141314,195.73,32.25,18.8,11.5,2959.0,275152
2309,9130547,165.0,27.1,13.3,8.52,1164.0,275154
2310,9130559,165.0,27.1,13.3,8.52,1164.0,275155
2311,9130573,165.1,27.1,13.3,8.52,1164.0,275157
2312,9130585,165.1,27.1,13.3,8.52,1164.0,275158
2313,9130597,165.1,27.1,13.3,8.52,1164.0,275159
2314,9130535,165.0,27.1,13.3,8.52,1164.0,275160
2315,9139907,253.0,32.2,19.2,11.78,3429.0,275186
2316,9122538,174.36,30.6,16.0,10,2000.0,275212
2317,9140061,145.68,25.0,12.8,8.81,908.0,275224
2318,9123582,184.5,27.6,14.0,10.03,1186.0,275251
2319,9123594,184.5,27.6,14.0,10.03,1550.0,275252
2320,9120798,280.0,39.8,23.6,12.5,5250.0,275286
2321,9124366,201.47,32.25,14.92,12.2,2825.0,275323
2322,9138355,121.99,18.2,8.3,6.69,700.0,275361
2323,9138367,121.35,18.2,8.3,6.69,700.0,275363
2324,9145281,121.9,21.8,8.8,6.63,628.0,275372
2325,9145293,121.9,21.8,8.8,6.62,628.0,275373
2326,9143453,135.9,22.0,11.0,8.02,889.0,275390
2327,9143465,135.9,22.0,11.0,8.02,889.0,275392
2328,9134232,294.13,32.22,21.25,12.63,4211.0,275400
2329,9134268,294.13,32.22,21.25,12.63,4211.0,275407
2330,9134270,294.13,32.22,21.25,12.63,4211.0,275409
2331,9128099,205.5,27.4,15.8,10.12,2113.0,275446
2332,9134490,205.5,27.4,15.8,10.12,2113.0,275447
2333,9144316,205.51,27.4,15.8,10.1,2113.0,275448
2334,9134505,205.51,27.4,15.8,8.8,2045.0,275449
2335,9144328,205.5,27.4,15.8,8.8,2045.0,275454
2336,9136228,145.7,23.28,11.7,8.78,1050.0,275456
2337,9150195,208.0,29.8,16.4,11.4,2442.0,275458
2338,9150212,208.0,29.8,16.4,11.4,2460.0,275460
2339,9133329,171.41,25.0,13.6,9.8,1498.0,275496
2340,9138238,177.18,27.5,14.3,10.5,1900.0,275533
2341,9138276,207.36,29.8,16.4,11.4,2472.0,275537
2342,9138305,207.46,29.8,16.4,11.4,2470.0,275540
2343,9138317,207.38,29.8,16.4,11.4,2472.0,275541
2344,9085546,318.23,42.8,24.1,12.2,6418.0,275569
2345,9085558,318.2,42.8,24.1,12.2,7403.0,275570
2346,9120841,346.98,42.8,24.1,14.53,7226.0,275574
2347,9120853,346.98,42.8,24.1,14.53,7226.0,275575
2348,9120865,346.98,42.8,24.1,14.52,7226.0,275576
2349,9146467,346.98,42.8,24.1,14.52,7226.0,275578
2350,9146479,346.98,42.8,24.1,15.02,7226.0,275579
2351,9141106,116.0,19.2,9.2,7.05,549.0,275629
2352,9146780,115.0,18.2,11.0,8,400.0,275636
2353,9146792,115.02,18.2,11.0,8,732.0,275637
2354,9118513,149.64,22.3,11.1,8.25,1042.0,275647
2355,9143518,195.73,32.25,18.8,11.5,2959.0,275648
2356,9132521,123.35,20.8,10.5,7.5,610.0,275662
2357,9131852,168.56,27.2,13.8,9.21,1585.0,275701
2358,9131864,168.5,27.2,13.8,9.21,1585.0,275702
2359,9139505,242.83,32.2,16.35,12.11,3398.0,275709
2360,9143544,293.95,32.3,21.4,13.63,4612.0,275728
2361,9143556,293.97,32.3,21.4,13.63,4612.0,275729
2362,9143568,294.04,32.3,21.4,13.63,4612.0,275730
2363,9143879,133.7,22.7,11.3,7.7,951.0,275748
2364,9144689,101.15,18.2,8.25,6.55,508.0,275773
2365,9143972,121.76,18.2,8.3,6.69,700.0,275778
2366,9119660,166.62,27.4,13.2,9.62,1512.0,275794
2367,9105994,183.8,25.3,13.5,9.89,1728.0,275821
